INITDATE,GEOS-5.IMERGEARLY,0,1,2,3,4,5,6,7,8
02-Sep-2024,1.80238902568817,0.201229475438595,0.324687221646309,0.306938943266869,0.0799298904836178,0.134766697883606,0.0765477433800698,0.163397735357285,0.259879526495934,0.263668185472488
03-Sep-2024,NaN,NaN,0.632583630084992,0.555906063318253,0.548509848117828,0.410684302449226,0.563158869743347,0.419287103414535,0.351380723714829,0.492058315873146
04-Sep-2024,NaN,NaN,NaN,4.82285785675049,4.80388112068176,3.4477290391922,2.14000449180603,0.746290612220765,0.610058927536011,0.701794910430908
05-Sep-2024,NaN,NaN,NaN,NaN,4.3177713394165,4.95194530487061,3.37364020347595,0.552296245098114,3.68768155574799,2.32530875205994
06-Sep-2024,NaN,NaN,NaN,NaN,NaN,5.64833254814148,4.89019966125488,0.674928677082062,0.734880381822586,3.04241533279419
07-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,6.2558482170105,4.48240842819214,0.707038342952728,2.29047775268555
08-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18618094921112,4.76022500991821,1.38562893867493
09-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.448856204748154,4.61540365219116
10-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.314665493369102
11-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
