INITDATE,GEOS-5.IMERGEARLY,0,1,2,3,4,5,6,7,8
14-Aug-2024,6.11973066329956,4.00218570232391,4.84849157333374,5.75624713897705,6.13133683204651,4.78033118247986,5.64938635826111,2.78085734844208,4.22546925544739,4.01674015522003
15-Aug-2024,7.05074338912964,4.70503015518188,5.71774015426636,6.05883836746216,7.21680774688721,8.52439184188843,3.99161827564239,7.64327864646912,5.81337738037109,7.52604742050171
16-Aug-2024,9.439967918396,7.87020492553711,8.14816102981567,7.65919604301453,8.21407556533813,7.68868479728699,9.7548451423645,7.85922021865845,9.44454221725464,7.72512812614441
17-Aug-2024,6.58966007232666,7.60983090400696,8.2006965637207,4.73774728775024,2.38588469028473,8.90633220672607,9.07291927337647,11.3248980522156,9.97399530410767,11.3075308799744
18-Aug-2024,0.989655482769012,1.09463881254196,1.3569591999054,2.95262584686279,1.0914621591568,0.884750992059708,9.86565141677856,10.589742565155,12.4912042617798,5.29565529823303
19-Aug-2024,0.375942248106003,0.25315466672182,0.262433940172195,0.406212228536606,3.07477056980133,2.23237690925598,0.57748275399208,10.0474977493286,7.77490639686584,10.0575756072998
20-Aug-2024,1.30732362270355,0.882173919677734,0.922311121225357,0.951311606168747,0.927882248163223,4.54634132385254,3.50751941204071,2.11482162475586,10.3617698669434,5.88217749595642
21-Aug-2024,3.35099401473999,2.7980153799057,3.16599841117859,3.49912302494049,3.54841430187225,2.03624815940857,6.62805895805359,4.31979212760925,5.11009297370911,11.4982190132141
22-Aug-2024,5.49589433670044,5.24268522262573,5.08917121887207,4.90504388809204,5.48515028953552,6.42219462394714,4.37335896492004,10.1783665657043,7.17924642562866,5.8836498260498
23-Aug-2024,7.97260732650757,7.64358448982239,8.44809703826904,8.68933343887329,8.61016607284545,9.02268075942993,10.377499961853,8.66385612487793,12.3110936164856,7.08527765274048
24-Aug-2024,7.77652053833008,7.40939450263977,7.69254717826843,8.29061727523804,8.62060251235962,8.45869979858398,9.50489473342896,10.8945881843567,10.0106533050537,5.67348914146423
25-Aug-2024,5.87738666534424,4.86494436264038,5.52474331855774,5.40921502113342,5.98873157501221,5.80388684272766,5.12129836082458,6.18282198905945,8.48055725097656,8.66051425933838
26-Aug-2024,7.93665075302124,6.63773331642151,6.94013113975525,6.58231844902039,6.45571193695068,8.09375495910644,6.57481288909912,3.08886086940765,8.05882911682129,9.04139280319214
27-Aug-2024,3.63739848136902,6.77977395057678,5.17100920677185,7.93464646339416,7.8697603225708,10.4081829071045,10.56717004776,9.35535221099854,8.95563077926636,6.02588467597961
28-Aug-2024,2.46354169845581,1.58079652786255,3.07800543308258,3.26723504066467,5.15357055664062,3.48776166439056,7.49555158615112,7.34271693229675,11.069465637207,9.03663921356201
29-Aug-2024,4.36503210067749,2.88850364685059,3.20627257823944,4.94027690887451,6.59117827415466,7.89824719429016,7.60372996330261,0.620920026302337,1.7857577085495,9.90329437255859
30-Aug-2024,8.70421371459961,8.84993495941162,9.62809314727783,9.71745271682739,11.5122392654419,11.4127611160278,9.81717433929443,11.0320479393005,0.836028414964676,0.387929874658584
31-Aug-2024,1.90185866355896,1.30367745161056,0.741155368089676,0.958866941928864,0.871744275093078,8.39808206558227,8.03875770568848,0.817931741476059,0.529852086305618,0.460484972596168
01-Sep-2024,0.348037761449814,0.635688704252243,0.706565153598785,0.549196946620941,0.548167437314987,0.794656580686569,1.78780015707016,1.63281860351562,2.46587340831757,2.87502551078796
02-Sep-2024,0.908716320991516,0.644888532161713,0.681797581911087,0.595896083116531,0.675923001766205,0.580309927463531,0.156433764100075,0.135027806460857,0.283578944206238,0.503281441330909
03-Sep-2024,NaN,NaN,1.55648288726807,1.74115381240845,0.922549915313721,2.17493510246277,2.22609879970551,0.759121584892273,0.706741911172867,0.815392291545868
04-Sep-2024,NaN,NaN,NaN,5.47051877975464,5.1760106086731,4.14120254516602,6.01767873764038,4.2705659866333,3.6378363609314,1.86370384693146
05-Sep-2024,NaN,NaN,NaN,NaN,7.53155708312988,7.59194574356079,7.25833473205566,5.63299231529236,7.14112043380737,5.30558314323425
06-Sep-2024,NaN,NaN,NaN,NaN,NaN,8.58493165969849,8.45600728988648,5.87032256126404,0.72737158536911,7.66296725273132
07-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,8.29041662216187,7.24469404220581,0.673188006877899,2.8747177362442
08-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.168586364388466,6.93076767921448,1.78548141717911
09-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.552787244319916,5.1953004360199
10-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.896162241697311
11-Sep-2024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
